"FIPS","Name of Area","Qualifying Name","State/U.S.-Abbreviation (USPS)","Summary Level","Geographic Component","File Identification","Logical Record Number","US","Region","Division","State (Census Code)","State (FIPS)","County","County Subdivision (FIPS)","Place (FIPS Code)","Place (State FIPS + Place FIPS)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (Census)","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Combined Statistical Area","New England City and Town Area","New England City and Town Area Division","Urban Area","Urban Area Central Place","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","Voting District","ZIP Code Tabulation Area (3-digit)","ZIP Code Tabulation Area (5-digit)","Subbarrio (FIPS)","School District (Elementary)","School District (Secondary)","School District (Unified)","Urban/Rural","Principal City Indicator","Traffic Analysis Zone","Urban Growth Area","Public Use Microdata Area - 5% File","Public Use Microdata Area - 1% File","Geographic Identifier","Tribal Tract","Tribal Block Group","Area (Land)","Area (Water)","Total Population","Total Population","Population Density (Per Sq. Mile)","Area (Land)","Total Population:","Total Population: Male","Total Population: Female","Total Population:","Total Population: Under 5 Years","Total Population: 5 to 9 Years","Total Population: 10 to 14 Years","Total Population: 15 to 17 Years","Total Population: 18 to 24 Years","Total Population: 25 to 34 Years","Total Population: 35 to 44 Years","Total Population: 45 to 54 Years","Total Population: 55 to 64 Years","Total Population: 65 to 74 Years","Total Population: 75 to 84 Years","Total Population: 85 Years and Over","Total Population:","Total Population: White Alone","Total Population: Black or African American Alone","Total Population: American Indian and Alaska Native Alone","Total Population: Asian Alone","Total Population: Native Hawaiian and Other Pacific Islander Alone","Total Population: Some Other Race Alone","Total Population: Two or More Races","Households:","Households: Family Households","Households: Family Households: Married-Couple Family","Households: Family Households: Other Family","Households: Family Households: Other Family: Male Householder, No Wife Present","Households: Family Households: Other Family: Female Householder, No Husband Present","Households: Nonfamily Households","Households: Nonfamily Households: Male Householder","Households: Nonfamily Households: Female Householder","Median Household Income (In 2017 Inflation Adjusted Dollars)","Housing Units","Occupied Housing Units:","Occupied Housing Units: Owner Occupied","Occupied Housing Units: Renter Occupied","Population for Whom Poverty Status Is Determined:","Population for Whom Poverty Status Is Determined: Under 1.00 (Doing Poorly)","Population for Whom Poverty Status Is Determined: 1.00 to 1.99 (Struggling)","Population for Whom Poverty Status Is Determined: Under 2.00 (Poor or Struggling)","Population for Whom Poverty Status Is Determined: 2.00 and Over (Doing Ok)"
"32003003643","Census Tract 36.43, Clark County, Nevada","Census Tract 36.43, Clark County, Nevada","nv","140","00","ACSSF","0000628",,,,,"32","003",,,,"003643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003643",,,"1297390","0",5279,5279,10538.5,0.500925100811278,5279,2407,2872,5279,344,523,424,165,402,827,894,626,592,385,94,3,5279,2366,1373,0,371,28,791,350,1720,1200,757,443,110,333,520,213,307,54898,1861,1720,840,880,5264,582,1504,2086,3178
"32003003644","Census Tract 36.44, Clark County, Nevada","Census Tract 36.44, Clark County, Nevada","nv","140","00","ACSSF","0000629",,,,,"32","003",,,,"003644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003644",,,"1297811","0",5359,5359,10694.74,0.501087649826949,5359,2449,2910,5359,495,523,422,192,496,873,557,753,521,438,64,25,5359,2361,1609,31,416,94,678,170,1615,1236,640,596,164,432,379,177,202,45875,1775,1615,741,874,5321,1096,1890,2986,2335
"32003003700","Census Tract 37, Clark County, Nevada","Census Tract 37, Clark County, Nevada","nv","140","00","ACSSF","0000630",,,,,"32","003",,,,"003700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003700",,,"4564796","0",2466,2466,1399.167,1.76247766398918,2466,1211,1255,2466,67,142,188,109,248,322,340,443,175,194,211,27,2466,336,1533,0,17,0,571,9,902,537,377,160,0,160,365,244,121,31313,1076,902,664,238,2466,659,708,1367,1099
"32003003800","Census Tract 38, Clark County, Nevada","Census Tract 38, Clark County, Nevada","nv","140","00","ACSSF","0000631",,,,,"32","003",,,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003003800",,,"2217912","0",3852,3852,4498.21,0.856340647138133,3852,2203,1649,3852,320,433,371,165,319,508,464,447,455,264,26,80,3852,1932,885,38,0,40,898,59,1265,761,285,476,210,266,504,360,144,23653,1716,1265,251,1014,3830,1488,1294,2782,1048
"32003004000","Census Tract 40, Clark County, Nevada","Census Tract 40, Clark County, Nevada","nv","140","00","ACSSF","0000632",,,,,"32","003",,,,"004000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004000",,,"1097145","0",3205,3205,7565.92,0.423610070780251,3205,1616,1589,3205,229,325,294,158,310,478,491,438,297,116,31,38,3205,2004,54,20,6,0,1064,57,843,611,372,239,75,164,232,131,101,32474,952,843,311,532,3161,842,1190,2032,1129
"32003004100","Census Tract 41, Clark County, Nevada","Census Tract 41, Clark County, Nevada","nv","140","00","ACSSF","0000633",,,,,"32","003",,,,"004100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004100",,,"1346446","0",5862,5862,11275.99,0.519865729107625,5862,2832,3030,5862,333,529,737,339,812,451,904,791,540,178,220,28,5862,2900,93,154,61,0,2545,109,1450,1189,902,287,71,216,261,127,134,41862,1467,1450,1070,380,5862,1855,1774,3629,2233
"32003004200","Census Tract 42, Clark County, Nevada","Census Tract 42, Clark County, Nevada","nv","140","00","ACSSF","0000634",,,,,"32","003",,,,"004200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004200",,,"1395941","0",4914,4914,9117.292,0.538975856258794,4914,2349,2565,4914,510,329,378,273,597,767,556,753,421,279,51,0,4914,2947,247,41,48,57,1486,88,1282,954,521,433,159,274,328,135,193,38256,1502,1282,458,824,4914,1159,1692,2851,2063
"32003004301","Census Tract 43.01, Clark County, Nevada","Census Tract 43.01, Clark County, Nevada","nv","140","00","ACSSF","0000635",,,,,"32","003",,,,"004301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004301",,,"368339","0",1579,1579,11102.79,0.142216489033926,1579,784,795,1579,280,147,112,21,145,284,179,194,157,36,19,5,1579,769,122,47,12,0,629,0,540,315,165,150,33,117,225,170,55,26731,624,540,77,463,1579,728,332,1060,519
"32003004302","Census Tract 43.02, Clark County, Nevada","Census Tract 43.02, Clark County, Nevada","nv","140","00","ACSSF","0000636",,,,,"32","003",,,,"004302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004302",,,"839425","0",3577,3577,11036.59,0.324103818241629,3577,1885,1692,3577,282,385,431,126,385,588,654,347,208,154,15,2,3577,1929,490,10,53,38,988,69,1007,730,410,320,109,211,277,127,150,25721,1280,1007,160,847,3249,1437,1306,2743,506
"32003004401","Census Tract 44.01, Clark County, Nevada","Census Tract 44.01, Clark County, Nevada","nv","140","00","ACSSF","0000637",,,,,"32","003",,,,"004401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004401",,,"636048","0",2808,2808,11434.18,0.245579516198531,2808,1446,1362,2808,263,279,268,186,337,418,411,349,201,77,8,11,2808,1710,71,0,27,0,961,39,751,595,285,310,93,217,156,72,84,35120,824,751,204,547,2801,987,850,1837,964
"32003004402","Census Tract 44.02, Clark County, Nevada","Census Tract 44.02, Clark County, Nevada","nv","140","00","ACSSF","0000638",,,,,"32","003",,,,"004402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004402",,,"783558","0",3741,3741,12365.58,0.302533448031419,3741,1944,1797,3741,503,384,430,170,369,553,468,327,303,141,74,19,3741,2276,634,10,0,0,736,85,896,634,270,364,91,273,262,129,133,27721,1067,896,253,643,3717,1475,1227,2702,1015
"32003004500","Census Tract 45, Clark County, Nevada","Census Tract 45, Clark County, Nevada","nv","140","00","ACSSF","0000639",,,,,"32","003",,,,"004500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004500",,,"1351319","0",4709,4709,9025.443,0.521747205006355,4709,2429,2280,4709,331,414,428,271,551,465,928,565,441,228,87,0,4709,2721,616,8,54,9,1148,153,1142,916,505,411,121,290,226,97,129,37108,1254,1142,489,653,4709,1046,1737,2783,1926
"32003004601","Census Tract 46.01, Clark County, Nevada","Census Tract 46.01, Clark County, Nevada","nv","140","00","ACSSF","0000640",,,,,"32","003",,,,"004601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004601",,,"1712286","0",5384,5384,8143.789,0.661117348806249,5384,2689,2695,5384,589,571,464,370,548,1024,619,480,382,206,89,42,5384,2523,1268,4,125,0,1334,130,1245,964,539,425,165,260,281,148,133,35807,1511,1245,243,1002,5106,1818,1463,3281,1825
"32003004602","Census Tract 46.02, Clark County, Nevada","Census Tract 46.02, Clark County, Nevada","nv","140","00","ACSSF","0000641",,,,,"32","003",,,,"004602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004602",,,"2435827","0",2751,2751,2925.108,0.940478102601248,2751,1364,1387,2751,295,251,225,170,266,383,428,203,272,139,108,11,2751,1304,490,11,94,22,701,129,777,514,240,274,57,217,263,121,142,29174,902,777,192,585,2549,853,745,1598,951
"32003004703","Census Tract 47.03, Clark County, Nevada","Census Tract 47.03, Clark County, Nevada","nv","140","00","ACSSF","0000642",,,,,"32","003",,,,"004703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004703",,,"1730597","0",5814,5814,8701.153,0.668187265732505,5814,3032,2782,5814,490,613,500,168,563,1112,573,816,634,225,67,53,5814,3201,1547,134,206,33,518,175,1628,1239,776,463,168,295,389,214,175,42809,2069,1628,615,1013,5796,1617,1886,3503,2293
"32003004707","Census Tract 47.07, Clark County, Nevada","Census Tract 47.07, Clark County, Nevada","nv","140","00","ACSSF","0000643",,,,,"32","003",,,,"004707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004707",,,"1359063","0",3176,3176,6052.554,0.524737180249484,3176,1818,1358,3176,310,296,330,166,366,512,493,329,207,106,29,32,3176,2038,202,0,49,26,686,175,803,571,364,207,85,122,232,173,59,47880,940,803,291,512,3122,757,1139,1896,1226
"32003004709","Census Tract 47.09, Clark County, Nevada","Census Tract 47.09, Clark County, Nevada","nv","140","00","ACSSF","0000644",,,,,"32","003",,,,"004709",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004709",,,"1301147","0",5817,5817,11578.98,0.502375686682718,5817,2869,2948,5817,750,674,621,296,563,1098,703,526,474,61,35,16,5817,3033,1055,0,102,92,1261,274,1502,1295,623,672,121,551,207,124,83,37347,1710,1502,353,1149,5817,1904,2021,3925,1892
"32003004710","Census Tract 47.10, Clark County, Nevada","Census Tract 47.10, Clark County, Nevada","nv","140","00","ACSSF","0000645",,,,,"32","003",,,,"004710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004710",,,"1346230","0",6640,6640,12774.58,0.519782331037827,6640,3183,3457,6640,961,677,591,389,625,1018,827,679,525,244,82,22,6640,3260,1458,0,159,35,1595,133,2090,1424,522,902,250,652,666,356,310,26766,2281,2090,481,1609,6579,2408,2237,4645,1934
"32003004712","Census Tract 47.12, Clark County, Nevada","Census Tract 47.12, Clark County, Nevada","nv","140","00","ACSSF","0000646",,,,,"32","003",,,,"004712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004712",,,"2303664","0",4435,4435,4986.229,0.889449680847942,4435,2038,2397,4435,361,214,284,177,428,979,439,436,682,313,110,12,4435,2673,853,75,111,0,569,154,1757,921,425,496,169,327,836,483,353,24036,2609,1757,451,1306,4430,1492,1547,3039,1391
"32003004713","Census Tract 47.13, Clark County, Nevada","Census Tract 47.13, Clark County, Nevada","nv","140","00","ACSSF","0000647",,,,,"32","003",,,,"004713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004713",,,"1799852","0",4245,4245,6108.557,0.694926771861491,4245,2235,2010,4245,547,350,272,310,662,487,558,484,408,126,41,0,4245,2417,1176,27,51,0,368,206,1406,821,347,474,156,318,585,420,165,27431,1870,1406,250,1156,4195,2038,1030,3068,1127
"32003004714","Census Tract 47.14, Clark County, Nevada","Census Tract 47.14, Clark County, Nevada","nv","140","00","ACSSF","0000648",,,,,"32","003",,,,"004714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004714",,,"1382266","0",6079,6079,11390.38,0.533695909015795,6079,2994,3085,6079,583,692,582,317,629,950,757,690,479,282,95,23,6079,3690,890,24,178,18,1187,92,1472,1131,746,385,115,270,341,203,138,48935,1692,1472,1012,460,6042,1650,1374,3024,3018
"32003004715","Census Tract 47.15, Clark County, Nevada","Census Tract 47.15, Clark County, Nevada","nv","140","00","ACSSF","0000649",,,,,"32","003",,,,"004715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004715",,,"1436301","0",5771,5771,10406.47,0.554558940041421,5771,2520,3251,5771,510,552,531,358,687,1063,754,437,387,384,92,16,5771,2756,1698,29,203,37,626,422,1898,1304,625,679,106,573,594,375,219,38092,2345,1898,626,1272,5771,1700,1668,3368,2403
"32003004716","Census Tract 47.16, Clark County, Nevada","Census Tract 47.16, Clark County, Nevada","nv","140","00","ACSSF","0000650",,,,,"32","003",,,,"004716",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004716",,,"907319","0",3445,3445,9833.927,0.350317839310452,3445,1690,1755,3445,225,332,334,106,490,481,468,513,267,198,31,0,3445,1554,683,14,108,0,920,166,936,785,412,373,152,221,151,66,85,40904,983,936,593,343,3445,882,1084,1966,1479
"32003004717","Census Tract 47.17, Clark County, Nevada","Census Tract 47.17, Clark County, Nevada","nv","140","00","ACSSF","0000651",,,,,"32","003",,,,"004717",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004717",,,"1314126","0",3296,3296,6496.029,0.507386906811923,3296,1706,1590,3296,244,327,237,166,334,545,420,517,285,127,86,8,3296,1704,128,13,34,0,1369,48,791,663,429,234,110,124,128,100,28,48818,911,791,414,377,3296,520,1336,1856,1440
"32003004907","Census Tract 49.07, Clark County, Nevada","Census Tract 49.07, Clark County, Nevada","nv","140","00","ACSSF","0000652",,,,,"32","003",,,,"004907",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004907",,,"2770784","0",4040,4040,3776.386,1.06980572882963,4040,2123,1917,4040,217,167,298,275,430,509,445,726,430,333,147,63,4040,2298,321,35,650,56,485,195,1046,929,782,147,80,67,117,57,60,89167,1103,1046,844,202,4020,285,446,731,3289
"32003004910","Census Tract 49.10, Clark County, Nevada","Census Tract 49.10, Clark County, Nevada","nv","140","00","ACSSF","0000653",,,,,"32","003",,,,"004910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004910",,,"606487","0",2994,2994,12785.8,0.234165949803628,2994,1437,1557,2994,142,189,217,102,357,363,458,560,336,159,71,40,2994,944,171,0,458,55,1229,137,914,723,492,231,56,175,191,96,95,52197,974,914,628,286,2994,285,878,1163,1831
"32003004911","Census Tract 49.11, Clark County, Nevada","Census Tract 49.11, Clark County, Nevada","nv","140","00","ACSSF","0000654",,,,,"32","003",,,,"004911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004911",,,"1037358","0",3827,3827,9554.931,0.400526180044077,3827,1897,1930,3827,421,182,245,100,591,626,350,606,423,166,89,28,3827,1644,382,56,201,0,1325,219,1462,909,447,462,86,376,553,266,287,36090,1791,1462,622,840,3808,850,1336,2186,1622
"32003004912","Census Tract 49.12, Clark County, Nevada","Census Tract 49.12, Clark County, Nevada","nv","140","00","ACSSF","0000655",,,,,"32","003",,,,"004912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004912",,,"1394208","0",6084,6084,11302.11,0.538306741189534,6084,3016,3068,6084,470,426,375,450,802,1054,820,593,774,197,116,7,6084,2293,636,75,471,0,2292,317,1879,1439,768,671,182,489,440,212,228,40922,2005,1879,776,1103,6084,1448,1393,2841,3243
"32003004914","Census Tract 49.14, Clark County, Nevada","Census Tract 49.14, Clark County, Nevada","nv","140","00","ACSSF","0000656",,,,,"32","003",,,,"004914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004914",,,"1340632","0",2698,2698,5212.309,0.517620931062229,2698,1424,1274,2698,130,158,257,133,403,382,278,393,320,166,62,16,2698,1970,220,0,100,4,375,29,732,530,342,188,84,104,202,163,39,67714,763,732,580,152,2646,329,441,770,1876
"32003004915","Census Tract 49.15, Clark County, Nevada","Census Tract 49.15, Clark County, Nevada","nv","140","00","ACSSF","0000657",,,,,"32","003",,,,"004915",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004915",,,"1367686","0",3532,3532,6688.551,0.528066539304429,3532,1675,1857,3532,211,195,277,163,545,485,454,564,298,312,25,3,3532,2054,260,5,177,228,591,217,879,738,526,212,49,163,141,74,67,61202,976,879,674,205,3521,362,1067,1429,2092
"32003004916","Census Tract 49.16, Clark County, Nevada","Census Tract 49.16, Clark County, Nevada","nv","140","00","ACSSF","0000658",,,,,"32","003",,,,"004916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004916",,,"1349115","0",2471,2471,4743.747,0.520896235812676,2471,1149,1322,2471,145,191,253,101,268,361,326,299,374,98,42,13,2471,1506,197,0,56,0,518,194,705,501,296,205,96,109,204,117,87,53527,824,705,443,262,2463,415,639,1054,1409
"32003004917","Census Tract 49.17, Clark County, Nevada","Census Tract 49.17, Clark County, Nevada","nv","140","00","ACSSF","0000659",,,,,"32","003",,,,"004917",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004917",,,"1263807","0",3002,3002,6152.161,0.487958631468563,3002,1594,1408,3002,214,147,199,92,297,436,330,430,480,267,94,16,3002,1795,293,35,143,10,554,172,1005,726,546,180,38,142,279,126,153,60457,1158,1005,846,159,2979,423,575,998,1981
"32003004918","Census Tract 49.18, Clark County, Nevada","Census Tract 49.18, Clark County, Nevada","nv","140","00","ACSSF","0000660",,,,,"32","003",,,,"004918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004918",,,"1344609","0",3979,3979,7664.356,0.519156459412167,3979,2108,1871,3979,160,243,259,217,446,497,619,642,417,305,153,21,3979,2537,340,26,410,69,416,181,1202,925,760,165,62,103,277,141,136,65991,1275,1202,1039,163,3958,404,569,973,2985
"32003004919","Census Tract 49.19, Clark County, Nevada","Census Tract 49.19, Clark County, Nevada","nv","140","00","ACSSF","0000661",,,,,"32","003",,,,"004919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004919",,,"1311964","0",4419,4419,8723.683,0.506552153909593,4419,2047,2372,4419,128,293,344,334,425,370,557,717,701,276,199,75,4419,2825,267,29,501,14,496,287,1322,1068,787,281,125,156,254,137,117,79327,1458,1322,1036,286,4403,348,513,861,3542
"32003004920","Census Tract 49.20, Clark County, Nevada","Census Tract 49.20, Clark County, Nevada","nv","140","00","ACSSF","0000662",,,,,"32","003",,,,"004920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004920",,,"1299482","0",5592,5592,11145.37,0.501732826561359,5592,2857,2735,5592,294,321,624,421,943,499,751,787,527,198,162,65,5592,3190,697,46,449,4,1053,153,1567,1229,703,526,268,258,338,155,183,42473,1680,1567,639,928,5592,1386,2179,3565,2027
"32003004921","Census Tract 49.21, Clark County, Nevada","Census Tract 49.21, Clark County, Nevada","nv","140","00","ACSSF","0000663",,,,,"32","003",,,,"004921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004921",,,"1308986","0",6317,6317,12498.95,0.505402341632471,6317,3194,3123,6317,370,596,541,307,615,1135,846,907,397,359,202,42,6317,3576,860,0,149,0,1542,190,2042,1376,820,556,248,308,666,521,145,38696,2266,2042,1264,778,6061,1065,1571,2636,3425
"32003004923","Census Tract 49.23, Clark County, Nevada","Census Tract 49.23, Clark County, Nevada","nv","140","00","ACSSF","0000664",,,,,"32","003",,,,"004923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004923",,,"1038870","0",4851,4851,12093.94,0.401109966532663,4851,2277,2574,4851,197,377,365,374,482,530,785,733,512,335,135,26,4851,2737,366,85,696,34,767,166,1425,1092,694,398,116,282,333,178,155,56918,1451,1425,798,627,4851,383,1160,1543,3308
"32003004924","Census Tract 49.24, Clark County, Nevada","Census Tract 49.24, Clark County, Nevada","nv","140","00","ACSSF","0000665",,,,,"32","003",,,,"004924",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004924",,,"1423538","0",4370,4370,7950.787,0.549631117982014,4370,1942,2428,4370,326,313,462,289,274,569,739,416,497,301,131,53,4370,1792,441,4,171,12,1605,345,1172,905,363,542,90,452,267,96,171,44821,1309,1172,653,519,4370,977,1128,2105,2265
"32003004925","Census Tract 49.25, Clark County, Nevada","Census Tract 49.25, Clark County, Nevada","nv","140","00","ACSSF","0000666",,,,,"32","003",,,,"004925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004925",,,"1048234","0",6698,6698,16549.49,0.404725427299277,6698,3287,3411,6698,484,589,480,454,655,1163,926,869,630,285,123,40,6698,2549,532,8,785,109,2448,267,2030,1595,1029,566,189,377,435,309,126,46212,2140,2030,1113,917,6646,1130,1693,2823,3823
"32003004926","Census Tract 49.26, Clark County, Nevada","Census Tract 49.26, Clark County, Nevada","nv","140","00","ACSSF","0000667",,,,,"32","003",,,,"004926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003004926",,,"1354901","0",3608,3608,6896.944,0.523130222997172,3608,1808,1800,3608,170,329,285,227,312,596,558,550,302,121,151,7,3608,1259,208,26,644,45,1288,138,1059,850,552,298,130,168,209,118,91,54327,1203,1059,662,397,3608,519,616,1135,2473
"32003005005","Census Tract 50.05, Clark County, Nevada","Census Tract 50.05, Clark County, Nevada","nv","140","00","ACSSF","0000668",,,,,"32","003",,,,"005005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005005",,,"1317690","0",4339,4339,8528.529,0.508762974963591,4339,2109,2230,4339,137,157,302,162,313,348,340,606,744,614,477,139,4339,2718,509,206,273,27,306,300,1964,974,468,506,102,404,990,516,474,24542,2183,1964,948,1016,4339,1155,1593,2748,1591
"32003005006","Census Tract 50.06, Clark County, Nevada","Census Tract 50.06, Clark County, Nevada","nv","140","00","ACSSF","0000669",,,,,"32","003",,,,"005006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005006",,,"1351416","0",4220,4220,8087.627,0.521784656917329,4220,1660,2560,4220,226,177,117,151,362,613,506,431,491,650,377,119,4220,1857,1005,18,81,0,1038,221,1762,920,626,294,14,280,842,336,506,36212,2130,1762,658,1104,4220,746,1268,2014,2206
"32003005007","Census Tract 50.07, Clark County, Nevada","Census Tract 50.07, Clark County, Nevada","nv","140","00","ACSSF","0000670",,,,,"32","003",,,,"005007",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005007",,,"1287775","0",2417,2417,4861.099,0.497212728398742,2417,1144,1273,2417,92,70,94,41,141,195,252,422,400,489,173,48,2417,1228,475,0,443,6,159,106,1088,683,446,237,50,187,405,194,211,50274,1314,1088,725,363,2417,212,505,717,1700
"32003005010","Census Tract 50.10, Clark County, Nevada","Census Tract 50.10, Clark County, Nevada","nv","140","00","ACSSF","0000671",,,,,"32","003",,,,"005010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005010",,,"2812258","0",5638,5638,5192.394,1.0858189304352,5638,2591,3047,5638,539,370,265,121,676,822,899,662,683,442,152,7,5638,2903,533,0,518,0,1287,397,2026,1171,663,508,68,440,855,401,454,36250,2283,2026,660,1366,5638,1473,1278,2751,2887
"32003005011","Census Tract 50.11, Clark County, Nevada","Census Tract 50.11, Clark County, Nevada","nv","140","00","ACSSF","0000672",,,,,"32","003",,,,"005011",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005011",,,"936752","0",3387,3387,9364.58,0.361681984626956,3387,1946,1441,3387,175,203,217,110,427,518,436,377,543,218,84,79,3387,1327,425,20,264,0,1206,145,1118,644,335,309,164,145,474,300,174,37857,1226,1118,570,548,3345,503,1053,1556,1789
"32003005012","Census Tract 50.12, Clark County, Nevada","Census Tract 50.12, Clark County, Nevada","nv","140","00","ACSSF","0000673",,,,,"32","003",,,,"005012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005012",,,"935497","0",2855,2855,7904.265,0.361197426397342,2855,1475,1380,2855,135,134,166,71,239,469,212,373,477,304,256,19,2855,1684,323,16,135,0,507,190,935,713,561,152,48,104,222,170,52,60483,1135,935,661,274,2855,194,845,1039,1816
"32003005013","Census Tract 50.13, Clark County, Nevada","Census Tract 50.13, Clark County, Nevada","nv","140","00","ACSSF","0000674",,,,,"32","003",,,,"005013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005013",,,"2240867","0",4447,4447,5139.831,0.865203622565047,4447,1978,2469,4447,491,280,277,230,429,860,767,590,222,132,159,10,4447,1747,490,0,891,173,923,223,1363,957,587,370,24,346,406,145,261,52035,1430,1363,755,608,4412,653,765,1418,2994
"32003005014","Census Tract 50.14, Clark County, Nevada","Census Tract 50.14, Clark County, Nevada","nv","140","00","ACSSF","0000675",,,,,"32","003",,,,"005014",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005014",,,"1289656","0",5499,5499,11043.52,0.497938986589899,5499,2709,2790,5499,624,576,101,130,510,868,623,789,769,279,188,42,5499,2296,1149,118,497,20,1164,255,2072,1247,757,490,70,420,825,470,355,37299,2592,2072,892,1180,5467,1305,863,2168,3299
"32003005015","Census Tract 50.15, Clark County, Nevada","Census Tract 50.15, Clark County, Nevada","nv","140","00","ACSSF","0000676",,,,,"32","003",,,,"005015",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005015",,,"3426362","0",4640,4640,3507.377,1.32292582050573,4640,2418,2222,4640,270,201,284,157,368,472,624,559,576,763,304,62,4640,2427,492,10,967,32,401,311,1673,1070,844,226,76,150,603,278,325,57117,1941,1673,1272,401,4614,324,806,1130,3484
"32003005016","Census Tract 50.16, Clark County, Nevada","Census Tract 50.16, Clark County, Nevada","nv","140","00","ACSSF","0000677",,,,,"32","003",,,,"005016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US32003005016",,,"7284361","0",5802,5802,2062.928,2.81250762551796,5802,2612,3190,5802,285,337,324,196,461,837,705,977,657,604,290,129,5802,3261,257,11,467,0,1325,481,1900,1317,885,432,134,298,583,215,368,51992,2247,1900,1275,625,5802,403,1929,2332,3470
